Issue ID,Product,Component,Assignee,Status,Resolution,Summary,Changed
11817,Writer,ui,frank.schoenheit,CLOSED,FIXED,Copy/paste to Mozilla forms does not work,2013/8/7 14:41
76360,Writer,viewing,stefan.baltzer,CLOSED,FIXED,Word count can be wrong when .doc file format is used,2013/8/7 14:42
20505,Writer,code,michael.ruess,CLOSED,FIXED,OO Writer hangs for "empty pages" on "Page Preview",2013/8/7 14:41
28755,Writer,code,eric.savary,CLOSED,FIXED,text: main-etry: typo in name,2013/8/7 14:41
40217,Writer,code,eric.savary,CLOSED,FIXED,Crash on redo of deletion of frame with columns,2013/8/7 14:41
54111,porting,MacOSX,eric.bachard,CLOSED,FIXED,break: nas not needed under Mac OSX if --enable-pasf is choosen,2008/5/16 3:27
29879,Writer,code,stefan.baltzer,CLOSED,FIXED,Closing of document let the office crash.,2013/8/7 14:41
24094,ui,ui,stephan.wunderlich,CLOSED,FIXED,Renaming a Basic library destroys module and dialog,2004/12/8 12:56
107038,Writer,ui,joerg.skottke,CLOSED,FIXED,[Automation] New document page not centered in maximized backing-window,2013/8/7 14:44
27541,Writer,ui,michael.ruess,CLOSED,FIXED,Word Import: new CustomShapeObj needs to be activated,2013/8/7 14:41
52614,ui,ui,mmeeks,CLOSED,FIXED,ooo_custom_images - remove wrong images ...,2006/12/18 20:56
64660,Writer,ui,michael.ruess,CLOSED,FIXED,Wrong numbering when Heading 1 is followed by Heading 2,2013/8/7 14:40
9303,Writer,ui,stefan.baltzer,CLOSED,FIXED,footer height loads with wrong value,2013/8/7 14:43
5000,Writer,code,michael.ruess,CLOSED,FIXED,SfxPoolItem 16bit reference count overflows,2013/8/7 14:43
96252,QA,www,issues,CLOSED,FIXED,Distribute French localized OOo 2.4.2 RC1 as final,2009/6/10 22:02
25876,Writer,ui,michael.ruess,CLOSED,FIXED,missing graphic if importing word document,2013/8/7 14:41
47664,Writer,ui,Joost.Andrae,CLOSED,FIXED,duplicate string in dialog /insert/fields/functions/input list/,2013/8/7 14:42
47142,Writer,formatting,h.ilter,CLOSED,FIXED,"font size 10,5 shown as 10 (in combo box) when selected",2013/8/7 14:40
24124,Writer,ui,stefan.baltzer,CLOSED,FIXED,WW8: export completely loses hidden text field,2013/8/7 14:41
35915,Writer,editing,stefan.baltzer,CLOSED,FIXED,document statistics do not reflect tracked changes,2013/8/7 14:41
51949,Writer,ui,h.ilter,CLOSED,FIXED,Mail Merge: In case no appropriate email service is installed â€œE-mailâ€�?option should be hided,2013/8/7 14:42
22108,Writer,code,michael.ruess,CLOSED,FIXED,WW8: Asserts due to references and notereferences,2013/8/7 14:41
87461,Writer,viewing,dtardon,CLOSED,FIXED,64bit: Definition of changes color is lost on program close,2013/8/7 14:44
30655,Writer,code,michael.ruess,CLOSED,FIXED,Bullet/Numbering no longer works for numbering which need NativeNumbering support,2013/8/7 14:41
32596,Writer,code,michael.ruess,CLOSED,FIXED,WW8: reloading exported sxw containing graphic in header loops,2013/8/7 14:41
48285,porting,MacOSX,eric.bachard,CLOSED,FIXED,patches for enabling the use of a scanner on Mac OSX,2005/8/19 6:36
58944,Writer,ui,h.ilter,CLOSED,FIXED,MailMerge: Own created database no editable,2013/8/7 14:42
40869,Writer,ui,h.ilter,CLOSED,FIXED,Mail Merge: "Sending E-Mail messages" Issue,2013/8/7 14:41
55459,Writer,formatting,michael.ruess,CLOSED,FIXED,Numbering is turned on again when Return key is pressed,2013/8/7 14:42
18172,Writer,code,michael.ruess,CLOSED,FIXED,WW6: black background instead of white for drawing textbox,2013/8/7 14:41
77491,porting,MacOSX,ericb,CLOSED,FIXED,Implement void AquaSalObject::BeginSetClipRegion( ULONG nRectCount ),2008/1/23 14:21
22106,Writer,ui,eric.savary,CLOSED,FIXED,Implementation of New Caption Dialog in Writer,2013/8/7 14:41
37409,Writer,formatting,eric.savary,CLOSED,FIXED,Formatting lost when document saved as .sxw,2013/8/7 14:41
45007,Writer,code,thomas.lange,CLOSED,FIXED,crasher / filter list length ...,2013/8/7 14:42
67523,ui,ui,tom,CLOSED,FIXED,Optimized icons for protected document thumbnails,2007/2/12 15:31
30453,Writer,ui,stefan.baltzer,CLOSED,FIXED,Cannot place cursor in number label on Win,2013/8/7 14:41
35183,xml,external filters,svante.schubert,CLOSED,FIXED,Wordml import filter: Namespaces are not sufficient declared for some of the stylesheets.,2005/1/17 16:21
43950,Writer,code,michael.ruess,CLOSED,FIXED,impossible to copy OLE object (MS formula),2013/8/7 14:41
6590,Writer,code,michael.ruess,CLOSED,FIXED,RTF from Word 2.0 - Problems with Footnote and RTF code,2013/8/7 14:44
114608,Writer,code,swneedsconfirm,CLOSED,FIXED,Mail merge far too slow,2010/9/27 15:09
38375,Writer,open-import,michael.ruess,CLOSED,FIXED,MS Word-RTF file crashes writer on W2k,2013/8/7 14:41
64908,utilities,code,hans-joachim.lankenau,CLOSED,FIXED,extra qualifier on InsertNameAccessToStorage_Impl,2006/5/10 14:46
29320,ucb,code,steffen.grund,CLOSED,FIXED,Creating a new stream in doct using XSimpleFileAccess2 fails,2004/7/30 16:39
102764,Writer,ui,michael.ruess,CLOSED,FIXED,List elements in comboBox "Attributes" is changing after click to button «Back»,2013/8/7 14:44
12133,udk,code,cz,CLOSED,FIXED,Pyuno segfaults if a method is called with wrong amount of parameters.,2003/7/31 9:23
3568,Writer,code,stefan.baltzer,CLOSED,FIXED,Problems with columns in footer (footer height doubles after reopening),2013/8/7 14:43
6191,Writer,code,os_ooo,CLOSED,FIXED,Right-click accept / reject changes,2013/8/7 14:43
37132,Writer,code,christian.guenther,CLOSED,FIXED,Quote marks sometimes overwritten by following char,2013/8/7 14:42
48350,Writer,code,eric.savary,CLOSED,FIXED,Undo of joining text frames: incorrect restoration of a frame,2013/8/7 14:40
13264,ui,ui,eric.savary,CLOSED,FIXED,AT tool (ZoomText): poor repaint moving draw object,2005/11/21 14:06
25072,Writer,formatting,orw,CLOSED,FIXED,Specification: Cross-References to Headings,2013/8/7 14:43
5371,ui,ui,falko.tesch,CLOSED,FIXED,shortcut needed ("soffice" itself?) to launch the "Documents And Templates" dialog,2003/10/17 7:27
23161,Writer,code,michael.ruess,CLOSED,FIXED,WW8: nested table anchored in wrong cell,2013/8/7 14:41
88673,Writer,code,maison.godard,RESOLVED,FIXED,Dictionary Wizard is missing en-UK dictionaries,2013/8/7 14:43
33102,udk,code,joachim.lingner,CLOSED,FIXED,cli-uno: Any and Attributes should be in a separate assembly,2004/11/16 9:57
19166,Writer,code,marc.neumann,CLOSED,FIXED,Autopilot Report generates superfluous page,2013/8/7 14:41
49515,Writer,code,stefan.baltzer,CLOSED,FIXED,Browse button on last page of letter wizard doesn't work,2013/8/7 14:41
58710,Writer,open-import,michael.ruess,CLOSED,FIXED,unable to open .rtf created with OOo 2.0 from web content,2013/8/7 14:42
42196,ui,ui,h.ilter,CLOSED,FIXED,Wrong context menu item "Graphics",2005/3/14 15:31
52048,Writer,save-export,michael.ruess,CLOSED,FIXED,minor regression: WW8 INHALT field should be exported as,2013/8/7 14:42
18542,Writer,code,michael.ruess,CLOSED,FIXED,Typographic apostrophe at right margin gets hyphenated and de-margined,2013/8/7 14:43
32339,xml,code,peter.junge,CLOSED,FIXED,Oasis: stock-updown-bars become stock-japanese-candle-stick,2004/12/1 17:17
46300,Writer,code,h.ilter,CLOSED,FIXED,linked JPEG pictures will disappear when doc is modified.,2013/8/7 14:41
31762,Writer,ui,marc.neumann,CLOSED,FIXED,[CWS eforms2] new XForms-related properties unavailable for multi selection,2013/8/7 14:41
54036,Writer,formatting,michael.ruess,CLOSED,FIXED,Numbering of heading captions not correct,2013/8/7 14:42
68830,ui,ui,mmeeks,CLOSED,FIXED,Optimized icons for Industrial theme,2007/3/30 15:20
44347,Writer,code,michael.ruess,CLOSED,FIXED,drawing group loses position after entering/leaving it,2013/8/7 14:41
15999,ui,ui,christian.jansen,CLOSED,FIXED,EaseOfUse-CJ-02 - Spec - Write,2003/9/23 13:50
56115,Writer,save-export,michael.ruess,CLOSED,FIXED,Document loops in online layout,2013/8/7 14:42
40408,Writer,ui,h.ilter,CLOSED,FIXED,MailMerge: Address Block Dialog UI Issues,2013/8/7 14:41
52189,Writer,viewing,michael.ruess,CLOSED,FIXED,merge cell desrupting view,2013/8/7 14:42
25507,porting,code,chris,CLOSED,FIXED,rhino still builds when Ant is not present,2005/5/19 11:13
33366,Writer,ui,michael.ruess,CLOSED,FIXED,".doc save as, OOo freeze",2013/8/7 14:41
100039,QA,testscripts,joerg.skottke,CLOSED,FIXED,[Automation] Tools/Customize has unnamed UNO slots,2013/8/7 15:07
34764,utilities,automation,helge.delfs,CLOSED,FIXED,Wrong return string when recovering toolbars,2004/10/25 8:26
39518,Writer,code,stefan.baltzer,CLOSED,FIXED,fontwork incorrectly displayes RTL text as LTR,2013/8/7 14:40
39855,Writer,ui,michael.ruess,CLOSED,FIXED,Sometimes the Toolbar "Bullets and Numbering" popped up,2013/8/7 14:41
95330,udk,code,joergbudi,CLOSED,FIXED,windows: python scripting framework fails when python2.3 is locally installed,2010/2/22 15:27
50125,utilities,automation,b.osi.ooo,CLOSED,FIXED,testtool: provide command to get the build type of OOo,2006/5/11 20:57
15246,ui,ui,h.ilter,CLOSED,FIXED,Menus disappear unexpectedly,2004/3/24 13:53
90190,QA,www,Joost.Andrae,CLOSED,FIXED,Approval for Chinese builds of 2.4,2008/6/5 10:00
33669,ui,ui,h.ilter,CLOSED,FIXED,Help menu entry without image,2004/11/11 14:17
48832,Writer,open-import,michael.ruess,CLOSED,FIXED,MS Word document with footer/header drastically malformed,2013/8/7 14:41
42354,Writer,editing,michael.ruess,CLOSED,FIXED,All paragraphs in numbering with "num styles" are 1.,2013/8/7 14:41
56326,xml,external filters,oc,CLOSED,FIXED,Spreadsheet ML transformation hangs or causes stack-overflow,2005/11/21 16:11
78650,Writer,save-export,michael.ruess,CLOSED,FIXED,ODF 1.1: Use soft page breaks,2013/8/7 14:42
17371,Writer,ui,michael.ruess,CLOSED,FIXED,Hyperlinks imported from RTF-files don't work,2013/8/7 14:41
37739,Writer,open-import,michael.ruess,CLOSED,FIXED,sorting table in .doc erases data and no undo with 1.1.3,2013/8/7 14:41
35770,Writer,formatting,h.ilter,CLOSED,FIXED,Letterhead layout settings covers finished doc,2013/8/7 14:41
50386,Writer,ui,h.ilter,CLOSED,FIXED,Wrong hint when database not found,2013/8/7 14:42
71973,QA,www,andre.schnabel,CLOSED,FIXED,enhancements for ooo_releasetests.sh,2013/8/7 15:07
36580,Writer,ui,marc.neumann,CLOSED,FIXED,[cws eforms2] "Use Wizard" icon in XForm controltoolbar is useless,2013/8/7 14:41
41147,porting,code,chne,CLOSED,FIXED,"FreeBSD porting : PLATFORM should be freebsd, not FreeBSD.",2010/10/23 15:39
25798,Writer,code,stefan.baltzer,CLOSED,FIXED,insert file looses position of formulas,2013/8/7 14:41
35451,Writer,code,joerg.skottke,CLOSED,FIXED,Missing HIDs in Autopilot Fax (Fax Wizard),2013/8/7 14:41
37362,Writer,editing,stefan.baltzer,CLOSED,FIXED,reverse hebrew in equation editor,2013/8/7 14:42
29527,Writer,code,stefan.baltzer,CLOSED,FIXED,Massive repaint problems with tables,2013/8/7 14:41
34738,Writer,ui,h.ilter,CLOSED,FIXED,Address block settings doesn't work,2013/8/7 14:41
12351,ui,ui,nesshof,CLOSED,FIXED,New Document and Templates Icons are wrong,2003/6/26 18:59
99046,utilities,code,ivo.hinkelmann,RESOLVED,FIXED,wrong neon.patch mime-type,2009/6/22 11:45
35475,Writer,code,michael.ruess,CLOSED,FIXED,"Links update only after MAIN document is changed, saved.",2013/8/7 14:41
50322,Writer,save-export,h.ilter,CLOSED,FIXED,no image transparancy info in lable document,2013/8/7 14:41
59534,Writer,editing,eric.savary,CLOSED,FIXED,Redlining: Wrong redline when replacing text by more than one paragraph,2013/8/7 14:40
25655,Writer,code,michael.ruess,CLOSED,FIXED,Problem with the page formating size saveing (foreign format),2013/8/7 14:41
22094,ui,AccessBridge,eric.savary,CLOSED,FIXED,Wrong object reported as having focus,2010/10/22 19:22
11319,porting,code,khendricks,CLOSED,FIXED,Collection of Issues to be address for 644,2003/3/13 11:12
78569,Writer,open-import,pavel,CLOSED,FIXED,Integrate T602 import filter,2013/8/7 14:43
33143,Writer,ui,stefan.baltzer,CLOSED,FIXED,Empty paragraph on second level also counted,2013/8/7 14:42
40017,Writer,code,michael.ruess,CLOSED,FIXED,Numbering: Spaces Are Not Being Converted to an Indent When Numbering is Turned on,2013/8/7 14:41
48035,Writer,formatting,michael.ruess,CLOSED,FIXED,Optimal width miscalculation sometimes,2013/8/7 14:42
62138,utilities,code,mmeeks,CLOSED,FIXED,Fix / re-factor & simplify Addressbook GUI ...,2008/5/16 3:34
43394,xml,code,jogi,CLOSED,FIXED,Tools -> XML-Filtersettings: Wrong OASIS filter name extensions,2005/4/27 14:56
1304,Writer,ui,bettina.haberer,CLOSED,FIXED,Using frames in header or footer,2013/8/7 14:41
17603,porting,code,jens-heiner.rechtien,CLOSED,FIXED,IRIX: MipsPro doesn't allow const_interator == iterator,2003/12/19 11:30
32927,ui,code,thorsten.martens,CLOSED,FIXED,Add new OASIS file extensions support for Windows shell extensions.,2004/11/23 11:01
32592,Writer,code,michael.ruess,CLOSED,FIXED,"""First paragraph"" option (on frames/pictures) isn't saved if Wrap is Through",2013/8/7 14:41
46098,Writer,save-export,michael.ruess,CLOSED,FIXED,RTF: export loses text following OLE object,2013/8/7 14:41
58896,udk,code,hans-joachim.lankenau,CLOSED,FIXED,gcc 4.1 will change libgcj version to 7,2006/2/9 16:15
38648,utilities,automation,peter.junge,CLOSED,FIXED,mouse action fails using GTK plugin,2005/3/29 14:41
52169,udk,code,stephan.bergmann.secondary,CLOSED,FIXED,insert new ::cppu::BaseMutex helper class,2005/11/7 16:02
16319,Writer,ui,h.ilter,CLOSED,FIXED,Document body not repainted when F&R dialog windows are moved,2013/8/7 14:41
31821,utilities,automation,b.osi.ooo,CLOSED,FIXED,testtool: toolbar is reserved word without any use,2004/9/16 15:27
43637,Writer,code,h.ilter,CLOSED,FIXED,labels of XML form elements have wrong position in exported PDF,2013/8/7 14:41
40232,xml,external filters,jogi,CLOSED,FIXED,Write error exporting document to xhtml,2005/2/9 20:06
48455,Writer,ui,eric.savary,CLOSED,FIXED,Repeated version comparison doesn't work,2013/8/7 14:42
67503,udk,code,b.osi.ooo,CLOSED,FIXED,extension manager: commit dependency tests,2006/8/17 10:34
30311,Writer,ui,michael.ruess,CLOSED,FIXED,Backspace also deletes indent from numbering,2013/8/7 14:41
43255,Writer,open-import,michael.ruess,CLOSED,FIXED,WW8: Doc file (containing many objects) loops Writer,2013/8/7 14:41
14863,xml,definition,khendricks,CLOSED,FIXED,return type mismatch - return by value assigned to reference,2004/2/15 7:31
57361,Writer,ui,michael.ruess,CLOSED,FIXED,NL: GUI - vertaling 'alinea-opmaakprofielen',2013/8/7 14:44
29877,Writer,ui,h.ilter,CLOSED,FIXED,Menu Format Writer: unable to customize - Doc,2013/8/7 14:41
30255,xml,external filters,oc,CLOSED,FIXED,Excel Import: Sometimes style problems (vertical align / color / underline) with links,2005/3/10 18:08
51506,porting,code,eric.bachard,CLOSED,FIXED,missing code in shell for macxjoin1153 cws  /  Mac OSX,2008/5/18 12:45
64557,Writer,open-import,michael.ruess,CLOSED,FIXED,Writer freezes during a MS Word 2.0 document import,2013/8/7 14:42
18686,Writer,code,eric.savary,CLOSED,FIXED,PCD particle MMP 06 - Context menu handling in Writer,2013/8/7 14:41
92341,Writer,open-import,openoffice,RESOLVED,FIXED,WW8: CTL/Thai font convert incorrectly when import from MS Office 2003,2013/8/7 14:44
42826,Writer,code,michael.ruess,CLOSED,FIXED,Wrong display of text onscreen for Individual words underlined,2013/8/7 14:41
36986,Writer,ui,h.ilter,CLOSED,FIXED,PagePreview icon for two pages is wrong,2013/8/7 14:41
47823,Writer,open-import,michael.ruess,CLOSED,FIXED,Crash on opening attached .doc file when OO paints the OLE object,2013/8/7 14:42
57252,porting,MacOSX,jogi,CLOSED,FIXED,Support for fonts in user's library: ~/Library/Fonts with fondu,2008/5/16 3:28
43279,Writer,ui,michael.ruess,CLOSED,FIXED,"""Mirror on even pages"" checkbox ignored or not remembered in frame styles",2013/8/7 14:41
140,Writer,code,caolanm,CLOSED,FIXED,Incorrect position of imported Word graphic,2003/12/6 14:52
85268,xml,external filters,jogi,CLOSED,FIXED,Adapt XHTML export  from OOo XML to ODF to allow new ODF features,2009/7/20 14:53
33013,Writer,code,michael.ruess,CLOSED,FIXED,crash on OOo1.1.2 document while loading,2013/8/7 14:41
53830,udk,code,chne,CLOSED,FIXED,invalid type description provider not checked,2010/11/10 16:16
41904,porting,code,stephan.bergmann.secondary,CLOSED,FIXED,crash on exit from UuidRandomPoolHolder dtor,2005/5/4 9:27
44251,ui,ui,frank,CLOSED,FIXED,Macro security does not work as said,2005/11/21 12:39
77595,porting,MacOSX,ericb,CLOSED,FIXED,Suppress icons in OOo menus by default,2009/2/10 8:18
26831,Writer,code,michael.ruess,CLOSED,FIXED,Writer crash on load document,2013/8/7 14:41
37484,utilities,automation,b.osi.ooo,CLOSED,FIXED,testtool: fold and unfold an item on unix in the resultfile: white font on white background,2004/12/16 16:05
45278,Writer,code,h.ilter,CLOSED,FIXED,Master document with OLE-Object crash in read only modus,2013/8/7 14:41
35386,utilities,automation,b.osi.ooo,CLOSED,FIXED,testtool: opening menu on Backingwindow is not possible,2004/11/25 16:58
41065,Writer,code,eric.savary,CLOSED,FIXED,Repeat of text input does not work anymore,2013/8/7 14:41
53699,utilities,code,ruediger.timm,CLOSED,FIXED,unzip module seems unused,2005/9/15 16:57
49739,Writer,configuration,michael.ruess,CLOSED,FIXED,Only Writer defaults A4 instead of Letter on Mexican locale,2013/8/7 14:42
26913,ui,ui,joerg.skottke,CLOSED,FIXED,Saving scheme not possible (OK is disabled),2004/10/26 15:33
35879,Writer,code,frank.meies,CLOSED,FIXED,valgrind: misc writer related,2013/8/7 14:41
39822,Writer,open-import,michael.ruess,CLOSED,FIXED,WW8: outline paragraph not numbered after import,2013/8/7 14:41
11487,udk,code,joergbudi,CLOSED,FIXED,PYUNO interfaces are not transitive,2007/6/18 10:24
28758,Writer,ui,michael.ruess,CLOSED,FIXED,RTF: Custom DocProperties imported in Textbody,2013/8/7 14:41
52860,Writer,viewing,michael.ruess,CLOSED,FIXED,Embedded "Microsoft Word Picture" (perhaps from Word 97) displays incorrectly,2013/8/7 14:42
64010,Writer,save-export,michael.ruess,CLOSED,FIXED,Chapter numeration saved wrong,2013/8/7 14:40
